id,name,description,price,category
windswept_tile1,Highland Dirt,A dirt block covered with lush grass.,0,block
workshop_tile1,Orange Workshop Panel,"A wall panel, painted in orange.",0,block
workshop_tile10,Blue Metal Support,A blue support tile used by the Workshop.,0,block
workshop_tile2,Black Workshop Panel,"A wall panel, painted in black.",0,block
workshop_tile3,Orange Workshop Wall,An orange wall tile used by the Workshop.,0,block
workshop_tile4,Black Workshop Wall,A black wall tile used by the Workshop.,0,block
workshop_tile5,Workshop Metal Flooring,A metal flooring tile used by the Workshop.,0,block
workshop_tile6,Workshop Metal Support,A dark support tile used by the Workshop.,0,block
workshop_tile7,Orange Machinery Panel,A machinery block covered in orange.,0,block
workshop_tile8,Black Machinery Panel,A machinery block covered in black.,0,block
workshop_tile9,Blue Metal Support,"A wall panel, painted in blue.",0,block
arcana_throwable_boss_cosmoNemesis,Sakura Tribute,A shadowy stone covered in cherry blossom flowers...,,throwableItem
arcana_throwable_boss_evolapis,Evo Abomination,A suspicious looking rock covered in green goo...,,throwableItem
monarch_throwable_1,Illuminated Dart,"A throwing dart, emits light.",,throwableItem
